"Year","Volc.hl.RF","C14.resid.Lean.splice","Be10.Lean.splice","C14.Bard.Lean.splice","Aer.RF","CO2...RF","solar","volcano","CO2","aerosol","totalRF","CL2","totalRFminusVolcano"
1756,0,0.014,0.058,-0.004,0,-0.09,0.058,0,-0.09,0,-0.032,-0.12,-0.032
1757,0,0.027,0.069,0.009,0,-0.1,0.069,0,-0.1,0,-0.031,-0.11,-0.031
1758,0,0.041,0.082,0.024,0,-0.1,0.082,0,-0.1,0,-0.018,-0.1,-0.018
1759,0,0.053,0.092,0.036,0,-0.1,0.092,0,-0.1,0,-0.00800000000000001,-0.11,-0.00800000000000001
1760,0,0.043,0.083,0.025,0,-0.1,0.083,0,-0.1,0,-0.017,-0.1,-0.017
1761,0,0.059,0.097,0.042,0,-0.1,0.097,0,-0.1,0,-0.003,-0.1,-0.003
1762,0,0.046,0.086,0.029,0,-0.09,0.086,0,-0.09,0,-0.004,-0.09,-0.004
1763,0,0.035,0.076,0.017,0,-0.09,0.076,0,-0.09,0,-0.014,-0.09,-0.014
1764,0,0.031,0.073,0.013,0,-0.09,0.073,0,-0.09,0,-0.017,-0.08,-0.017
1765,0,0.014,0.057,-0.005,0,-0.08,0.057,0,-0.08,0,-0.023,-0.09,-0.023
1766,0,0.016,0.059,-0.002,0,-0.08,0.059,0,-0.08,0,-0.021,-0.09,-0.021
1767,0,0.059,0.098,0.042,0,-0.08,0.098,0,-0.08,0,0.018,-0.1,0.018
1768,0,0.101,0.135,0.086,0,-0.07,0.135,0,-0.07,0,0.065,-0.1,0.065
1769,0,0.134,0.165,0.121,0,-0.07,0.165,0,-0.07,0,0.095,-0.1,0.095
1770,0,0.14,0.17,0.127,0,-0.06,0.17,0,-0.06,0,0.11,-0.09,0.11
1771,0,0.128,0.16,0.115,0,-0.06,0.16,0,-0.06,0,0.1,-0.08,0.1
1772,0,0.116,0.148,0.101,0,-0.05,0.148,0,-0.05,0,0.098,-0.1,0.098
1773,0,0.084,0.12,0.068,0,-0.05,0.12,0,-0.05,0,0.07,-0.11,0.07
1774,0,0.077,0.114,0.061,0,-0.05,0.114,0,-0.05,0,0.064,-0.11,0.064
1775,0,0.053,0.092,0.036,0,-0.05,0.092,0,-0.05,0,0.042,-0.11,0.042
1776,0,0.065,0.103,0.048,0,-0.04,0.103,0,-0.04,0,0.063,-0.1,0.063
1777,0,0.091,0.126,0.076,0,-0.04,0.126,0,-0.04,0,0.086,-0.1,0.086
1778,0,0.155,0.184,0.143,0,-0.05,0.184,0,-0.05,0,0.134,-0.13,0.134
1779,0,0.15,0.179,0.137,0,-0.05,0.179,0,-0.05,0,0.129,-0.15,0.129
1780,0,0.112,0.145,0.098,0,-0.05,0.145,0,-0.05,0,0.095,-0.17,0.095
1781,0,0.132,0.163,0.119,0,-0.05,0.163,0,-0.05,0,0.113,-0.17,0.113
1782,0,0.087,0.123,0.072,0,-0.06,0.123,0,-0.06,0,0.063,-0.18,0.063
1783,-3.37,0.074,0.111,0.058,0,-0.06,0.111,-3.37,-0.06,0,-3.319,-0.17,0.051
1784,0,0.056,0.095,0.039,0,-0.06,0.095,0,-0.06,0,0.035,-0.15,0.035
1785,0,0.075,0.112,0.059,0,-0.06,0.112,0,-0.06,0,0.052,-0.15,0.052
1786,0,0.145,0.174,0.132,0,-0.06,0.174,0,-0.06,0,0.114,-0.15,0.114
1787,0,0.184,0.209,0.172,0,-0.06,0.209,0,-0.06,0,0.149,-0.14,0.149
1788,0,0.178,0.204,0.166,0,-0.06,0.204,0,-0.06,0,0.144,-0.14,0.144
1789,-1.2,0.173,0.2,0.161,0,-0.06,0.2,-1.2,-0.06,0,-1.06,-0.11,0.14
1790,-0.4,0.155,0.183,0.142,0,-0.05,0.183,-0.4,-0.05,0,-0.267,-0.1,0.133
1791,0,0.122,0.154,0.108,0,-0.05,0.154,0,-0.05,0,0.104,-0.09,0.104
1792,0,0.115,0.148,0.101,0,-0.03,0.148,0,-0.03,0,0.118,-0.11,0.118
1793,0,0.086,0.121,0.07,0,-0.02,0.121,0,-0.02,0,0.101,-0.11,0.101
1794,0,0.077,0.114,0.061,0,0,0.114,0,0,0,0.114,-0.1,0.114
1795,0,0.047,0.087,0.03,0,0.02,0.087,0,0.02,0,0.107,-0.12,0.107
1796,0,0.031,0.072,0.013,0,0.04,0.072,0,0.04,0,0.112,-0.12,0.112
1797,0,0.008,0.052,-0.011,0,0.05,0.052,0,0.05,0,0.102,-0.12,0.102
1798,0,-0.011,0.035,-0.03,0,0.05,0.035,0,0.05,0,0.085,-0.11,0.085
1799,0,-0.025,0.023,-0.045,0,0.05,0.023,0,0.05,0,0.073,-0.1,0.073
1800,0,-0.028,0.02,-0.048,0,0.05,0.02,0,0.05,0,0.07,-0.09,0.07
1801,0,0.008,0.052,-0.01,0,0.05,0.052,0,0.05,0,0.102,-0.09,0.102
1802,0,-0.022,0.025,-0.042,0,0.05,0.025,0,0.05,0,0.075,-0.09,0.075
1803,0,-0.064,-0.013,-0.086,0,0.05,-0.013,0,0.05,0,0.037,-0.07,0.037
1804,0,-0.071,-0.019,-0.093,0,0.05,-0.019,0,0.05,0,0.031,-0.07,0.031
1805,0,-0.076,-0.024,-0.099,0,0.05,-0.024,0,0.05,0,0.026,-0.09,0.026
1806,0,-0.106,-0.05,-0.13,0,0.05,-0.05,0,0.05,0,0,-0.11,0
1807,0,-0.12,-0.063,-0.145,0,0.06,-0.063,0,0.06,0,-0.003,-0.12,-0.003
1808,0,-0.127,-0.069,-0.152,0,0.06,-0.069,0,0.06,0,-0.00900000000000001,-0.13,-0.00900000000000001
1809,-5.5,-0.134,-0.075,-0.159,0,0.06,-0.075,-5.5,0.06,0,-5.515,-0.15,-0.015
1810,-2,-0.138,-0.079,-0.163,0,0.06,-0.079,-2,0.06,0,-2.019,-0.18,-0.019
1811,-0.8,-0.139,-0.08,-0.165,0,0.06,-0.08,-0.8,0.06,0,-0.82,-0.2,-0.02
1812,0,-0.135,-0.076,-0.16,0,0.06,-0.076,0,0.06,0,-0.016,-0.21,-0.016
1813,0,-0.131,-0.072,-0.156,0,0.06,-0.072,0,0.06,0,-0.012,-0.22,-0.012
1814,0,-0.13,-0.071,-0.154,0,0.07,-0.071,0,0.07,0,-0.000999999999999987,-0.24,-0.000999999999999987
1815,-5.98,-0.122,-0.064,-0.147,0,0.07,-0.064,-5.98,0.07,0,-5.974,-0.25,0.00600000000000001
1816,-2.2,-0.097,-0.042,-0.121,0,0.07,-0.042,-2.2,0.07,0,-2.172,-0.25,0.028
1817,-0.8,-0.097,-0.042,-0.121,0,0.07,-0.042,-0.8,0.07,0,-0.772,-0.23,0.028
1818,0,-0.1,-0.045,-0.124,0,0.08,-0.045,0,0.08,0,0.035,-0.23,0.035
1819,0,-0.098,-0.043,-0.122,0,0.08,-0.043,0,0.08,0,0.037,-0.22,0.037
1820,0,-0.104,-0.048,-0.128,0,0.08,-0.048,0,0.08,0,0.032,-0.23,0.032
1821,0,-0.104,-0.048,-0.128,0,0.08,-0.048,0,0.08,0,0.032,-0.22,0.032
1822,0,-0.099,-0.044,-0.122,0,0.08,-0.044,0,0.08,0,0.036,-0.21,0.036
1823,0,-0.093,-0.039,-0.117,0,0.09,-0.039,0,0.09,0,0.051,-0.2,0.051
1824,0,-0.08,-0.027,-0.102,0,0.09,-0.027,0,0.09,0,0.063,-0.18,0.063
1825,0,-0.059,-0.008,-0.08,0,0.09,-0.008,0,0.09,0,0.082,-0.18,0.082
1826,0,-0.032,0.016,-0.053,0,0.09,0.016,0,0.09,0,0.106,-0.16,0.106
1827,0,-0.004,0.042,-0.023,0,0.09,0.042,0,0.09,0,0.132,-0.16,0.132
1828,0,0.023,0.066,0.005,0,0.1,0.066,0,0.1,0,0.166,-0.17,0.166
1829,0,0.038,0.079,0.021,0,0.1,0.079,0,0.1,0,0.179,-0.19,0.179
1830,-1.2,0.057,0.096,0.041,0,0.1,0.096,-1.2,0.1,0,-1.004,-0.21,0.196
1831,-4.86,0.044,0.084,0.026,0,0.1,0.084,-4.86,0.1,0,-4.676,-0.21,0.184
1832,-1.8,0.037,0.078,0.019,0,0.1,0.078,-1.8,0.1,0,-1.622,-0.22,0.178
1833,0,0.032,0.074,0.014,0,0.11,0.074,0,0.11,0,0.184,-0.23,0.184
1834,0,0.051,0.09,0.033,0,0.11,0.09,0,0.11,0,0.2,-0.24,0.2
1835,-2.95,0.105,0.139,0.09,0,0.11,0.139,-2.95,0.11,0,-2.701,-0.25,0.249
1836,-1.1,0.178,0.204,0.166,0,0.11,0.204,-1.1,0.11,0,-0.786,-0.26,0.314
1837,0,0.195,0.219,0.184,0,0.11,0.219,0,0.11,0,0.329,-0.28,0.329
1838,0,0.166,0.193,0.154,0,0.12,0.193,0,0.12,0,0.313,-0.28,0.313
1839,0,0.156,0.184,0.144,0,0.12,0.184,0,0.12,0,0.304,-0.27,0.304
1840,-1,0.138,0.169,0.125,0,0.12,0.169,-1,0.12,0,-0.711,-0.25,0.289
1841,-0.4,0.112,0.145,0.097,0,0.12,0.145,-0.4,0.12,0,-0.135,-0.23,0.265
1842,0,0.099,0.133,0.084,0,0.12,0.133,0,0.12,0,0.253,-0.21,0.253
1843,-1.5,0.082,0.118,0.066,0,0.13,0.118,-1.5,0.13,0,-1.252,-0.2,0.248
1844,-0.6,0.079,0.116,0.064,0,0.13,0.116,-0.6,0.13,0,-0.354,-0.19,0.246
1845,0,0.093,0.128,0.078,0,0.13,0.128,0,0.13,0,0.258,-0.18,0.258
1846,0,0.101,0.135,0.086,0,0.13,0.135,0,0.13,0,0.265,-0.16,0.265
1847,0,0.117,0.15,0.103,0,0.13,0.15,0,0.13,0,0.28,-0.15,0.28
1848,0,0.144,0.174,0.131,0,0.14,0.174,0,0.14,0,0.314,-0.13,0.314
1849,0,0.14,0.17,0.127,0,0.14,0.17,0,0.14,0,0.31,-0.11,0.31
1850,0,0.1,0.134,0.085,0,0.14,0.134,0,0.14,0,0.274,-0.11,0.274
1851,0,0.101,0.135,0.086,0,0.14,0.135,0,0.14,0,0.275,-0.13,0.275
1852,0,0.09,0.125,0.074,0,0.14,0.125,0,0.14,0,0.265,-0.15,0.265
1853,0,0.07,0.107,0.054,0,0.15,0.107,0,0.15,0,0.257,-0.16,0.257
1854,-0.8,0.044,0.085,0.027,0,0.15,0.085,-0.8,0.15,0,-0.565,-0.16,0.235
1855,0,0.029,0.07,0.011,0,0.15,0.07,0,0.15,0,0.22,-0.15,0.22
1856,0,0.028,0.07,0.01,0,0.16,0.07,0,0.16,0,0.23,-0.16,0.23
1857,0,0.049,0.088,0.031,0,0.16,0.088,0,0.16,0,0.248,-0.18,0.248
1858,0,0.083,0.119,0.068,0,0.16,0.119,0,0.16,0,0.279,-0.19,0.279
1859,0,0.13,0.161,0.117,0,0.17,0.161,0,0.17,0,0.331,-0.19,0.331
1860,0,0.142,0.171,0.128,0,0.17,0.171,0,0.17,0,0.341,-0.2,0.341
1861,0,0.123,0.155,0.109,0,0.17,0.155,0,0.17,0,0.325,-0.2,0.325
1862,0,0.097,0.132,0.082,0,0.18,0.132,0,0.18,0,0.312,-0.18,0.312
1863,0,0.088,0.124,0.073,0,0.18,0.124,0,0.18,0,0.304,-0.16,0.304
1864,0,0.081,0.117,0.065,0,0.19,0.117,0,0.19,0,0.307,-0.15,0.307
1865,0,0.063,0.101,0.046,0,0.19,0.101,0,0.19,0,0.291,-0.14,0.291
1866,0,0.053,0.092,0.036,0,0.19,0.092,0,0.19,0,0.282,-0.13,0.282
1867,0,0.043,0.083,0.026,0,0.2,0.083,0,0.2,0,0.283,-0.13,0.283
1868,0,0.07,0.107,0.053,0,0.2,0.107,0,0.2,0,0.307,-0.11,0.307
1869,0,0.11,0.143,0.096,0,0.21,0.143,0,0.21,0,0.353,-0.11,0.353
1870,0,0.155,0.183,0.142,0,0.21,0.183,0,0.21,0,0.393,-0.11,0.393
1871,0,0.141,0.171,0.128,0,0.21,0.171,0,0.21,0,0.381,-0.1,0.381
1872,0,0.13,0.161,0.116,0,0.22,0.161,0,0.22,0,0.381,-0.09,0.381
1873,0,0.09,0.126,0.075,0,0.22,0.126,0,0.22,0,0.346,-0.08,0.346
1874,0,0.063,0.101,0.046,0,0.23,0.101,0,0.23,0,0.331,-0.08,0.331
1875,0,0.025,0.067,0.007,0,0.23,0.067,0,0.23,0,0.297,-0.09,0.297
1876,0,0.018,0.061,0,0,0.24,0.061,0,0.24,0,0.301,-0.1,0.301
1877,0,0.015,0.058,-0.004,0,0.25,0.058,0,0.25,0,0.308,-0.1,0.308
1878,0,-0.004,0.041,-0.024,0,0.25,0.041,0,0.25,0,0.291,-0.09,0.291
1879,0,-0.004,0.041,-0.024,0,0.26,0.041,0,0.26,0,0.301,-0.1,0.301
1880,0,0.014,0.058,-0.004,0,0.27,0.058,0,0.27,0,0.328,-0.12,0.328
1881,0,0.041,0.082,0.024,0,0.28,0.082,0,0.28,0,0.362,-0.13,0.362
1882,0,0.026,0.068,0.008,0,0.29,0.068,0,0.29,0,0.358,-0.12,0.358
1883,-3.7,0.006,0.05,-0.013,0,0.3,0.05,-3.7,0.3,0,-3.35,-0.12,0.35
1884,-1.4,0.019,0.062,0.001,0,0.31,0.062,-1.4,0.31,0,-1.028,-0.11,0.372
1885,0,0.013,0.057,-0.005,0,0.32,0.057,0,0.32,0,0.377,-0.1,0.377
1886,0,-0.006,0.04,-0.025,0,0.33,0.04,0,0.33,0,0.37,-0.09,0.37
1887,0,-0.011,0.035,-0.031,0,0.34,0.035,0,0.34,0,0.375,-0.09,0.375
1888,0,-0.014,0.033,-0.033,0,0.35,0.033,0,0.35,0,0.383,-0.08,0.383
1889,0,-0.007,0.038,-0.027,0,0.35,0.038,0,0.35,0,0.388,-0.08,0.388
1890,0,-0.002,0.043,-0.021,-0.071,0.36,0.043,0,0.36,-0.071,0.332,-0.07,0.332
1891,0,0.033,0.075,0.015,-0.071,0.37,0.075,0,0.37,-0.071,0.374,-0.05,0.374
1892,0,0.067,0.105,0.051,-0.077,0.37,0.105,0,0.37,-0.077,0.398,-0.04,0.398
1893,0,0.07,0.107,0.054,-0.084,0.37,0.107,0,0.37,-0.084,0.393,-0.03,0.393
1894,0,0.075,0.112,0.059,-0.091,0.38,0.112,0,0.38,-0.091,0.401,-0.04,0.401
1895,0,0.073,0.11,0.057,-0.09,0.38,0.11,0,0.38,-0.09,0.4,-0.04,0.4
1896,0,0.062,0.101,0.046,-0.09,0.38,0.101,0,0.38,-0.09,0.391,-0.03,0.391
1897,0,0.026,0.068,0.007,-0.099,0.38,0.068,0,0.38,-0.099,0.349,-0.01,0.349
1898,0,0.033,0.074,0.015,-0.109,0.39,0.074,0,0.39,-0.109,0.355,-0.01,0.355
1899,0,0.022,0.064,0.003,-0.109,0.39,0.064,0,0.39,-0.109,0.345,0.01,0.345
1900,0,0.013,0.056,-0.006,-0.108,0.4,0.056,0,0.4,-0.108,0.348,0.02,0.348
1901,0,-0.005,0.04,-0.024,-0.108,0.41,0.04,0,0.41,-0.108,0.342,0.04,0.342
1902,-3.6,-0.011,0.035,-0.031,-0.108,0.42,0.035,-3.6,0.42,-0.108,-3.253,0.05,0.347
1903,-1.3,0.01,0.054,-0.009,-0.107,0.43,0.054,-1.3,0.43,-0.107,-0.923,0.07,0.377
1904,0,0.034,0.075,0.016,-0.117,0.44,0.075,0,0.44,-0.117,0.398,0.07,0.398
1905,0,0.005,0.049,-0.014,-0.127,0.45,0.049,0,0.45,-0.127,0.372,0.1,0.372
1906,0,0.027,0.069,0.008,-0.133,0.46,0.069,0,0.46,-0.133,0.396,0.1,0.396
1907,-0.37,0.014,0.057,-0.005,-0.14,0.47,0.057,-0.37,0.47,-0.14,0.017,0.09,0.387
1908,0,0.023,0.065,0.004,-0.146,0.48,0.065,0,0.48,-0.146,0.399,0.1,0.399
1909,0,0.018,0.061,-0.001,-0.156,0.49,0.061,0,0.49,-0.156,0.395,0.09,0.395
1910,0,0.005,0.049,-0.014,-0.165,0.5,0.049,0,0.5,-0.165,0.384,0.09,0.384
1911,0,0.002,0.047,-0.017,-0.165,0.51,0.047,0,0.51,-0.165,0.392,0.09,0.392
1912,-2.08,0.011,0.054,-0.008,-0.164,0.52,0.054,-2.08,0.52,-0.164,-1.67,0.08,0.41
1913,-0.8,0.022,0.064,0.003,-0.164,0.52,0.064,-0.8,0.52,-0.164,-0.38,0.07,0.42
1914,-0.8,0.035,0.076,0.017,-0.164,0.53,0.076,-0.8,0.53,-0.164,-0.358,0.04,0.442
1915,0,0.088,0.124,0.073,-0.164,0.54,0.124,0,0.54,-0.164,0.5,0.04,0.5
1916,0,0.117,0.15,0.103,-0.173,0.55,0.15,0,0.55,-0.173,0.527,0.03,0.527
1917,0,0.154,0.182,0.141,-0.183,0.56,0.182,0,0.56,-0.183,0.559,0.03,0.559
1918,0,0.149,0.178,0.136,-0.183,0.56,0.178,0,0.56,-0.183,0.555,0.02,0.555
1919,0,0.114,0.147,0.1,-0.182,0.57,0.147,0,0.57,-0.182,0.535,0.01,0.535
1920,0,0.097,0.132,0.082,-0.189,0.58,0.132,0,0.58,-0.189,0.523,0.01,0.523
1921,0,0.084,0.12,0.069,-0.195,0.59,0.12,0,0.59,-0.195,0.515,0,0.515
1922,0,0.068,0.106,0.052,-0.202,0.6,0.106,0,0.6,-0.202,0.504,0,0.504
1923,0,0.067,0.104,0.05,-0.211,0.61,0.104,0,0.61,-0.211,0.503,0,0.503
1924,-1.31,0.066,0.104,0.049,-0.221,0.62,0.104,-1.31,0.62,-0.221,-0.807,0.02,0.503
1925,-0.5,0.077,0.114,0.061,-0.221,0.64,0.114,-0.5,0.64,-0.221,0.033,0.03,0.533
1926,0,0.081,0.117,0.065,-0.22,0.65,0.117,0,0.65,-0.22,0.547,0.03,0.547
1927,0,0.107,0.141,0.092,-0.22,0.66,0.141,0,0.66,-0.22,0.581,0.05,0.581
1928,0,0.092,0.127,0.077,-0.219,0.67,0.127,0,0.67,-0.219,0.578,0.05,0.578
1929,0,0.077,0.114,0.061,-0.219,0.69,0.114,0,0.69,-0.219,0.585,0.06,0.585
1930,0,0.086,0.121,0.07,-0.219,0.7,0.121,0,0.7,-0.219,0.602,0.08,0.602
1931,0,0.08,0.117,0.064,-0.218,0.71,0.117,0,0.71,-0.218,0.609,0.11,0.609
1932,0,0.076,0.112,0.06,-0.228,0.73,0.112,0,0.73,-0.228,0.614,0.11,0.614
1933,0,0.075,0.112,0.059,-0.238,0.74,0.112,0,0.74,-0.238,0.614,0.11,0.614
1934,0,0.096,0.131,0.081,-0.237,0.75,0.131,0,0.75,-0.237,0.644,0.11,0.644
1935,0,0.128,0.159,0.114,-0.237,0.76,0.159,0,0.76,-0.237,0.682,0.12,0.682
1936,0,0.193,0.217,0.182,-0.237,0.77,0.217,0,0.77,-0.237,0.75,0.12,0.75
1937,0,0.191,0.215,0.18,-0.236,0.78,0.215,0,0.78,-0.236,0.759,0.13,0.759
1938,0,0.195,0.219,0.184,-0.236,0.79,0.219,0,0.79,-0.236,0.773,0.13,0.773
1939,0,0.193,0.218,0.182,-0.235,0.79,0.218,0,0.79,-0.235,0.773,0.13,0.773
1940,0,0.204,0.228,0.194,-0.235,0.8,0.228,0,0.8,-0.235,0.793,0.14,0.793
1941,0,0.199,0.223,0.188,-0.241,0.8,0.223,0,0.8,-0.241,0.782,0.14,0.782
1942,0,0.186,0.211,0.175,-0.248,0.81,0.211,0,0.81,-0.248,0.773,0.13,0.773
1943,0,0.167,0.194,0.155,-0.254,0.81,0.194,0,0.81,-0.254,0.75,0.14,0.75
1944,0,0.175,0.201,0.163,-0.254,0.81,0.201,0,0.81,-0.254,0.757,0.14,0.757
1945,0,0.207,0.23,0.197,-0.253,0.81,0.23,0,0.81,-0.253,0.787,0.16,0.787
1946,0,0.218,0.24,0.208,-0.263,0.81,0.24,0,0.81,-0.263,0.787,0.16,0.787
1947,0,0.276,0.292,0.269,-0.273,0.82,0.292,0,0.82,-0.273,0.839,0.15,0.839
1948,0,0.313,0.325,0.307,-0.272,0.82,0.325,0,0.82,-0.272,0.873,0.15,0.873
1949,0,0.292,0.306,0.286,-0.272,0.82,0.306,0,0.82,-0.272,0.854,0.15,0.854
1950,0,0.268,0.284,0.26,-0.272,0.83,0.284,0,0.83,-0.272,0.842,0.16,0.842
1951,0,0.244,0.263,0.236,-0.292,0.84,0.263,0,0.84,-0.292,0.811,0.16,0.811
1952,0,0.234,0.254,0.224,-0.312,0.85,0.254,0,0.85,-0.312,0.792,0.16,0.792
1953,0,0.22,0.242,0.21,-0.321,0.86,0.242,0,0.86,-0.321,0.781,0.16,0.781
1954,0,0.217,0.239,0.207,-0.331,0.87,0.239,0,0.87,-0.331,0.778,0.16,0.778
1955,0,0.256,0.274,0.248,-0.344,0.89,0.274,0,0.89,-0.344,0.82,0.18,0.82
1956,-0.41,0.34,0.349,0.335,-0.358,0.9,0.349,-0.41,0.9,-0.358,0.481,0.16,0.891
1957,0,0.391,0.394,0.388,-0.371,0.92,0.394,0,0.92,-0.371,0.943,0.16,0.943
1958,0,0.374,0.379,0.37,-0.381,0.94,0.379,0,0.94,-0.381,0.938,0.15,0.938
1959,0,0.325,0.336,0.32,-0.39,0.96,0.336,0,0.96,-0.39,0.906,0.13,0.906
1960,0,0.333,0.343,0.328,-0.41,0.98,0.343,0,0.98,-0.41,0.913,0.12,0.913
1961,-0.4,0.288,0.303,0.281,-0.43,1,0.303,-0.4,1,-0.43,0.473,0.1,0.873
1962,-0.28,0.256,0.273,0.247,-0.444,1.03,0.273,-0.28,1.03,-0.444,0.579,0.11,0.859
1963,-0.64,0.238,0.258,0.229,-0.457,1.05,0.258,-0.64,1.05,-0.457,0.211,0.1,0.851
1964,-1.19,0.211,0.233,0.2,-0.47,1.08,0.233,-1.19,1.08,-0.47,-0.347,0.09,0.843
1965,-1.01,0.204,0.227,0.194,-0.48,1.1,0.227,-1.01,1.1,-0.48,-0.163,0.09,0.847
1966,-0.66,0.226,0.247,0.216,-0.49,1.13,0.247,-0.66,1.13,-0.49,0.227,0.09,0.887
1967,-0.44,0.24,0.259,0.231,-0.499,1.16,0.259,-0.44,1.16,-0.499,0.48,0.07,0.92
1968,-0.85,0.251,0.269,0.242,-0.509,1.19,0.269,-0.85,1.19,-0.509,0.1,0.07,0.95
1969,-1.06,0.25,0.269,0.242,-0.516,1.23,0.269,-1.06,1.23,-0.516,-0.0770000000000001,0.03,0.983
1970,-0.51,0.227,0.248,0.217,-0.522,1.26,0.248,-0.51,1.26,-0.522,0.476,0.04,0.986
1971,-0.2,0.196,0.22,0.185,-0.529,1.3,0.22,-0.2,1.3,-0.529,0.791,0.03,0.991
1972,-0.11,0.21,0.233,0.2,-0.538,1.33,0.233,-0.11,1.33,-0.538,0.915,0.03,1.025
1973,-0.23,0.183,0.208,0.171,-0.548,1.37,0.208,-0.23,1.37,-0.548,0.8,0.03,1.03
1974,-0.38,0.187,0.212,0.176,-0.548,1.41,0.212,-0.38,1.41,-0.548,0.694,0.03,1.074
1975,-0.9,0.169,0.196,0.157,-0.547,1.45,0.196,-0.9,1.45,-0.547,0.199,0.04,1.099
1976,-0.41,0.171,0.198,0.159,-0.56,1.49,0.198,-0.41,1.49,-0.56,0.718,0.07,1.128
1977,-0.15,0.212,0.234,0.202,-0.574,1.54,0.234,-0.15,1.54,-0.574,1.05,0.09,1.2
1978,-0.22,0.307,0.319,0.301,-0.587,1.58,0.319,-0.22,1.58,-0.587,1.092,0.13,1.312
1979,-0.27,0.403,0.405,0.401,-0.586,1.62,0.405,-0.27,1.62,-0.586,1.169,0.12,1.439
1980,-0.16,0.41,0.412,0.409,-0.586,1.67,0.412,-0.16,1.67,-0.586,1.336,0.13,1.496
1981,-0.16,0.377,0.382,0.374,-0.596,1.72,0.382,-0.16,1.72,-0.596,1.346,0.14,1.506
1982,-2.41,0.327,0.337,0.321,-0.605,1.76,0.337,-2.41,1.76,-0.605,-0.918,0.19,1.492
1983,-3.06,0.309,0.321,0.303,-0.615,1.81,0.321,-3.06,1.81,-0.615,-1.544,0.21,1.516
1984,-1.18,0.264,0.281,0.256,-0.625,1.85,0.281,-1.18,1.85,-0.625,0.326,0.23,1.506
1985,-0.39,0.243,0.262,0.234,-0.625,1.9,0.262,-0.39,1.9,-0.625,1.147,0.27,1.537
1986,-0.44,0.237,0.256,0.227,-0.624,1.94,0.256,-0.44,1.94,-0.624,1.132,0.29,1.572
1987,-0.33,0.268,0.284,0.26,-0.624,1.99,0.284,-0.33,1.99,-0.624,1.32,0.28,1.65
1988,-0.2,0.363,0.37,0.36,-0.634,2.03,0.37,-0.2,2.03,-0.634,1.566,0.29,1.766
1989,-0.16,0.423,0.423,0.422,-0.643,2.06,0.423,-0.16,2.06,-0.643,1.68,0.3,1.84
1990,-0.16,0.418,0.418,0.416,-0.653,2.1,0.418,-0.16,2.1,-0.653,1.705,0.36,1.865
1991,-1.6,0.392,0.395,0.39,-0.663,2.13,0.395,-1.6,2.13,-0.663,0.262,0.38,1.862
1992,-3.73,0.346,0.354,0.342,-0.669,2.16,0.354,-3.73,2.16,-0.669,-1.885,0.42,1.845
1993,-1.39,0.299,0.312,0.292,-0.676,2.19,0.312,-1.39,2.19,-0.676,0.436,0.46,1.826
1994,-0.56,0.259,0.276,0.251,-0.682,2.22,0.276,-0.56,2.22,-0.682,1.254,NA,1.814
1995,-0.26,0.252,0.27,0.244,-0.682,2.25,0.27,-0.26,2.25,-0.682,1.578,NA,1.838
1996,-0.18,0.239,0.259,0.23,-0.681,2.31,0.259,-0.18,2.31,-0.681,1.708,NA,1.888
1997,-0.14,0.255,0.273,0.247,-0.691,2.37,0.273,-0.14,2.37,-0.691,1.812,NA,1.952
1998,-0.07,0.31,0.322,0.304,-0.701,2.43,0.322,-0.07,2.43,-0.701,1.981,NA,2.051
